,Review,Thema1,Thema2,Thema3,Thema4
379,crocs ugly buy fashion look expect big complaint ship take close month speak customer support think shoe miss care le say issue,0.22913622381539175,-0.16046599213479487,0.03291061536442111,0.04043483757763832
380,crocs arrive  week late fit right try exchange website let,0.1840085680972886,-0.07447711000487525,-0.06369902752393891,-0.03584317724641559
381,crocs show w daughter slim previous crocs regular fact make regular width disappoint wide le comfortable,0.23502949927945357,-0.23965995929243944,-0.1693302365707335,-0.06661766308178502
382,crocs shrink half size,0.27894837257102456,0.15401229075631045,-0.0803222869935834,-0.0643063053174103
383,crocs damage upon arrival home think company fault open package inside back strap crackedbroken,0.14847188699587377,-0.18693581628388137,-0.11611332256818124,-0.034003889030213355
384,fit little small uncomfortable wear,0.2467110628167082,-0.024256686916996964,-0.12487955732204356,0.06052247936317139
385,fit way large completely different pair crocs send back,0.3252226922727506,-0.09338786632566917,-0.08792868931489128,-0.038661339258949844
386,hole may offer ventilation let sand grit water offer ventless clog like bistro good selection subdue color nonslip sole nice,0.20345255283268465,-0.208208148809623,0.4207782712100831,-0.2174982714458845
387,inside prickly point hurt foot send back lose cost ship return ship approximately  disappoint crocs use wear,0.22484582368445002,-0.24388860693722306,-0.060186571370407276,0.0994633173143443
388,inside arch design force walk bowlegged heel impact,0.04283911879477265,-0.09447117152372293,-0.055987082231110825,0.029930624166208553
389,jibbitz continue fall sure due large size croc truly please,0.20135902195178995,0.11803618286943306,0.050349931981218905,0.06906969804188509
390,little line inside sandal uncomfortable like,0.11060037052166956,-0.20692404446661436,0.08282415837400393,0.015034678883801993
391,material feel like less quality previous version hard stiff uncomfortable result shoe return,0.1825761137572562,-0.2526746055022605,0.12573817704287427,0.12445542833086283
392,issue particular crocs purchase look like completely different color person website think sure go carolina blue color lilac husband wear,0.2740578204807142,-0.27761613299494053,0.3353833416988573,-0.2694584474274635
393,product color much dark picture show,0.11543383651675765,-0.15541111660760804,0.2694797419665128,-0.12275094912872148
394,product give blister foot take authorize store get full refund exchange use question else could know effect foot unless use,0.18011420619679436,-0.16857812398398042,-0.11439678284774947,0.08953077058823261
395,product fine fit disappoint order sandal clog size   wide week standard length although sandal fit well clog large  give friend fit well order next size size   wide small unclear website return try mean long unworn guess ideal clog size ,0.46250724309659286,0.1544040287877741,0.00305565880312845,0.10214644081706836
396,product photo show  brown crocs look black big disappointment,0.1923617486132853,-0.12169417649191996,0.12980877687344988,0.009114797089181781
397,product terrible send back way big size ,0.30028645316522934,0.1290131901941947,0.14933903113534877,0.18698937952103908
398,right one fit perfectly leave small get send pair thing happen,0.33281839070585184,0.04022259153910269,-0.140460229305812,-0.1324564085832789
399,seem large mei like return,0.1854637250738843,-0.16454554095988821,0.2755559934453735,0.20600833294227683
400,shoe wide pair seem half size small pair size awkward instead online order go store annoy covid issue cancer go store big deal,0.4461443864123968,0.15737292911837725,-0.037169246718506146,0.054442270191687875
401,shoe color one picture fit small crocs purchase inside store,0.39838689318587356,-0.13885426075247648,0.05454386915366762,-0.1545820102610131
402,shoe excess material hang around different spot,0.13124146598738218,-0.13124699814012497,-0.036335611925642414,0.05436848475263858
403,shoe small send back everything read state shoe run big pay extra fast ship disappoint,0.2715699347347813,-0.061904807051475094,0.03511458994744977,0.12724343960192874
404,shoe way large yearold foot sensitive deal hard surface sock uncomfortable,0.17599754030959108,-0.19363585400660385,-0.07117753876796457,0.21658186847093458
405,shoe sturdy little raise bump hurt foot schedule return comfortable people suggest,0.18981446551575484,-0.3072965853539526,-0.06294821422290173,0.30760628413140445
406,shoe give bad blister cant send back wear,0.17453396670991345,-0.16304324924189134,-0.07355018503180494,0.10735432223622285
407,shoe squeak loudly embarrass own crocs past problem tho shrink  size leave sun wasi learn never leave sun think lesson time,0.22482534091803114,-0.05926492419966234,-0.1039309412229269,-0.027466537275322136
408,shoe small wear size  task small,0.4734670686663063,0.2925524823666956,-0.11864660011115515,0.06723637461025271
409,side flip break need return,0.11449826330274006,-0.1303745943179,0.05638483355487189,0.20730413131203135
410,side clog break break first day wear,0.1108532423921407,-0.1496980583617208,-0.1336155655237848,-0.01041216251529015
411,size  huge least inch space back shoe,0.21945052232788315,0.04430016890069541,-0.00771109816448555,0.05744821274996793
412,size  small compare croc size  identical know happen bottom shoe say  really fit  return,0.4023393817889842,0.134809419110376,0.04066342813594915,0.15995534989934
413,size big tell exchange famous footwear go exchange lady famous footwear tell exchange waste time sit phone forever hear return mail,0.17290430136810545,0.04040434708041721,0.09995844674813871,0.1666400283198031
414,size crocs crazy pair men  fit like  buy size  last year small  like  week buy  full  inch big big crocs size  exchange  full inch big old size  go try  obviously batch batch grossly different,0.5190390726339743,0.1376008397296422,0.09669343751477248,0.039700247271551095
415,size long accurate order size  men like  crocs seem make well,0.4154297959552569,0.10461754156702763,0.04222539244548656,-0.10434643953821125
416,strap break first wear,0.11582502729127007,-0.2050284600467855,-0.15818997231486598,0.008764373650296337
417,strap keep pop throw shoe,0.14948068638271045,-0.24134338314310766,-0.12489039030251176,0.1255137223369824
418,unisex croc work men foot woman foot nothing alike second time try order crocs wear pair wear completely time get shoe superwide unstable walk loosen hate return work please notify company must get lot return product,0.3698321013902301,-0.24430481691255493,-0.11628988465218805,0.21355866511128002
419,way shoe come bend two big charm stay hole,0.21803487104548408,-0.06050705848112169,0.10198390626783127,0.2800739833863286
420,web site show clog cute image right foot confirm purchase email show clog cute image right foot clog deliver cute image line chat agent say pay extra cute image crocs show purchase crocs obligate provide show purchase,0.16847811656688308,-0.14325630868071149,-0.08820119267041553,-0.03577271557146133
421,white pair one strap break,0.18673230541586394,-0.14767218802316942,-0.2161507515232586,-0.12131293240747486
422,width clog ridiculously wide proportion classic fit company default unfair people medium width narrow foot relax fit limit choice return dissatisfy,0.20382351689422196,-0.13334064407405613,-0.06883227536724325,0.2063286917078032
423,ridge inside shoe preclude husband able wear throw plastic recycle bin,0.18495833221257996,-0.22889947633556887,-0.13153782415496093,0.1903880694148415
424,way size  womensmens maybe size  woman,0.4032173122480001,0.3983285896243625,0.07190159613819033,0.09569118181126629
425,like grey black brown,0.10855132865547874,-0.13673783401224351,0.2319116660148123,-0.088367864761738
426,many comfortable cant believe much hype reward kinda wanna try different alternative see style purchase ill wear around house thats,0.18520398120834222,-0.14052439095572372,-0.0922748766518015,0.055493288192831655
427,slight rip side show take box try one time sad right,0.13005323466593122,-0.07432269140726118,-0.05664931841549669,-0.0230035503682694
428,make china crocs already make vietnam previously purchase crocs give special springy step great arch support new crocs seem make much dense hard foam give springy step great arch support,0.2128827681181592,-0.18012561132796093,-0.1819519130503115,-0.0674462965771069
429,crocs huge foot could walk securely order one size small still wide arrive say relax fit old one fit closely need,0.4064914244901276,-0.014656520157249471,-0.12356103863692894,0.04835271328671378
430,crocs terrible disappointment wear crocs year practically wear foot day new one arrive toss package put new crocs door put wide stay foot put side side several old pair much wide see without measure foot particularly narrow  average crocs always fit fine complain tell crocs recently change supplier measurement may change guess mean cant wear anymore process return  especially since toss package  cumbersome give ill donate widefooted person new shoe,0.3614872559258503,-0.31705548097551406,-0.26667812950672,0.08298994062510606
431,crocs terrible crocs know love make hard plastic grip bottom put foot clog sharp hard make plastic rubber combination crocs make order,0.2650346583942039,-0.2238626924992029,-0.20813689342738606,-0.0955954233696192
432,red hot pink disappoint mislead website information try return store website refuse take,0.1397600427960289,-0.06562819593946667,0.09305082939905085,0.026025629418090272
433,crocs many year first arrive scene footbed significantly stiff remember look something cushion joint stand lap desk may design crocs make many different type,0.2005058791483059,-0.1575092578454255,-0.10370331172592975,-0.14736722995354348
434,wide enough foot try heat stretch foot width,0.14320736141952706,-0.21882368322997375,-0.15260203162686883,0.20655050511217277
435,probably th pair crocs  year soft squooshy like others disappoint material seem much le foamy much plasticlike know aberration change material buy unless make soft,0.2445528948711566,-0.19691764721921917,-0.036968606520371525,-0.1359821364470964
436,replacement crocs shrink substantially heat complain tell warn provide purchase review find warn disappoint purchase new crocs company provide replacement,0.2076265140610538,-0.12473781001131992,-0.12839283899906925,-0.16545731013239356
437,big son  shoe wear size  clog big cannot wear,0.35504581084275505,0.005486332901881009,0.03997177099982262,0.3843657334398973
438,clog full size large,0.22589514208732014,0.15629360906080092,0.011704340117612483,0.08961346141509917
439,clog appear make woman foot wide large old style clog try replace order pair daughter well pair return,0.3462271378213197,-0.1285154551478754,-0.13494502582406248,0.10364840626911674
440,crocs feel past send amazon case trust order zappos expect receive zappos disappoint,0.17391343219411837,-0.05834696300874184,0.02613261526494404,-0.17363369374119636
441,crocs never come still get refund suppose present father day,0.19030927250117402,-0.15099877986884014,-0.09149868700606464,-0.04907894707756584
442,crocs rip third day receive,0.16153765146716442,-0.11465015327359904,-0.0993695987499498,-0.13849734636875916
443,crocs size  entirely big compare pair already waste money sure bother reorder,0.357811054707537,0.07214262973269323,-0.01544031419155978,0.04354119687166999
444,look brown like grey gift grandma disappoint,0.18066776467694298,-0.24131361121218525,0.2895071260795592,-0.2389805385428111
445,shoe awesome since take  half cannot find pair fit little toe go hole front sandal size  size  fall use back strap think men  fit wide though take   ,0.36021135764917495,-0.011927278848819958,-0.10765863810537568,0.07416908601817615
446,shoe large,0.1672576773742599,-0.13568608947036595,-0.022717339167242362,0.23751716257710537
447,shoe wide put thick insole able wear crocs need make narrow style,0.2667662949419155,-0.22983211400517695,-0.1799253140022376,0.19927307139244008
448,shoe way big way wide wide foot buy anymore crocs,0.3173519081027491,-0.18322501439049432,-0.01939035590073597,0.3118772122378648
449,shoe huge wide felt like entire foot could fit inside return,0.27149013965415486,-0.29208556766469784,0.06103484358090568,0.29375580556010134
450,shoe huge seem like men size woman wish fit like wild orange color,0.35970054269555474,-0.10238539688335101,0.3509651547735711,-0.06622558604281883
451,right size order two pair crocs different style size one correct fit one model least full size small return,0.5382528619920707,0.24750685907602474,-0.05175252311532545,-0.04151338528382813
452,suppose pepper color purchase seven year color close rich red old crocs like flame look cheap ginormous know foot shrink get  like boat noticeably poor craftsmanship material quality lack sad say goodbye crocs bring back original quality happen crocs people need fire,0.33558202096820366,-0.3562913691000443,0.16148127592416356,-0.23841921219111123
453,large return credit up,0.15300193380060065,-0.09443431772471232,0.1840965799064563,0.37813618918952174
454,small look size small mark return receive great customer service zappos,0.3039512364925484,0.1452076256500596,0.06596745591819625,-0.03666059027749329
455,yellow slight bite orange,0.0,0.0,0.0,0.0
456,awful like walk hard concrete love last pair crocs support uncomfortable difficult customer service well speak representative overseas care help find pair exchange easy return happy customer whatsoever,0.2436474116299731,-0.1877331389375937,-0.06176252454175557,-0.04255713922050806
457,almost fit return process customer service excellent try,0.1840520106047573,-0.08760120524861287,0.04170657829959211,0.17432173348192226
458,cheaply make hurt foot,0.12063094223050536,-0.21294845967397874,-0.1771468772644217,0.07549678692610984
459,good,0.06465072482238597,-0.02282439891657715,0.0031709047609930043,-0.012154515922783354
460,like old crocs small make lightweight flimsy material miss old crocs last forever,0.26107627177136683,-0.11366621335045557,-0.09140003428664216,-0.16908898936870842
461,wide enough big tall,0.18185525274184375,-0.046148515496304957,0.14309922776460915,0.4192831766199917
462,comfortable hole two month,0.0565049345412372,-0.07477214380003244,-0.06418735198494518,0.006980234699238288
463,large woman   return,0.17306458000036015,-0.04478355130954631,0.15026756915341755,0.3180262280138867
464,come melt need return,0.149238142307967,-0.09389836693592075,0.19046274114591003,0.3296878628023968
465,come large happy price spend money send back,0.12226079588140297,-0.06281524555194205,0.024180261492078216,0.04404228406737884
466,fit mother need return,0.21427632740768982,-0.08964136975312306,0.16439950195785083,0.36568493197263907
467,differ much one delivery next run tight short length opposite next thats send right color,0.14282948724710431,-0.05100780487393932,0.11222472803973864,-0.08215184313653676
468,hurt foot walk,0.07570469373609298,-0.18032116694463124,-0.12353194242169349,0.0868408575153743
469,feel hard one store,0.12421294559707761,-0.05835414664450707,-0.021969481238379336,-0.04798774057824742
470,look like rubber theyre theyre type cheap mesh,0.11352156139734543,-0.16325809088916743,0.15132699714877534,-0.09394638386424492
471,run big order line recommend send back,0.20664566542027002,0.017126472015403783,0.1258611028035781,0.08455635707507894
472,start great go play round golf leave car change get home sit car shrink significantly point fit right one shrink leave kind ridiculous could stand car heat decently price shoe,0.20703689109427093,-0.08174676966416117,-0.10547952044026908,0.016204974658750076
473,good  month leave backyard couple hour sun shrink try stretch boil water work,0.10473560942953013,-0.04073860541208485,-0.05717210426521626,-0.005294999691848444
474,half size small,0.3312839594835708,0.4304594952949359,-0.014765051944286588,-0.02892273087891437
475,big wide return strap nothing aid fit,0.27716542814062467,-0.16737020979585632,0.13035295167471622,0.46338364349625294
476,wrong size upset size  wear size  close,0.45205360063321276,0.4071927397672346,0.012652699332172133,0.06978265191568331
477,tint wife use  day paint come turn white green,0.08471635617222525,-0.08610433053075153,-0.03170327323656802,0.01636202857756553
478,small though order size always wear include pair buy summer want exchange option exchange course deduct ship fee refund get sale want pay full price pair plus ship email never respond poor customer service disappoint experience,0.32788834349574686,-0.012815905393153616,-0.09024826847709226,-0.10632603634311946
479,small definately size correctly several pair grey one fit way small happy,0.45096202604742885,0.3066468698129445,-0.09564553819482097,-0.09678135552094018
480,slim small regular pair shoe wear yeah,0.41034052616511846,-0.036750698626596634,-0.26154185753478165,0.02670366882245539
481,theyre cute guess size guide wrong theyre huge make look like huge foot,0.21857827728409818,-0.09680295808136616,0.06724844831305336,-0.025280968211726713
482,theyre support sorry,0.04847042575799246,-0.0652309576460435,-0.0276608312732999,0.007788534920864447
483,theyre note true size run small cant wear,0.27693973206156985,0.16040941517748966,-0.039678589681689705,0.042074596562133415
484,theyre okay reason  star make top food sweat,0.10369404226112507,-0.10445392321449821,-0.09088589971322045,-0.03841427209593054
485,second pair size first pair think fit pair feel like size small first pair make vietnam second argentina sure injection mold big discrepancy second pair give away experience unnerve,0.42214918291211373,0.0255230479945928,-0.09639615563155082,-0.12426962496724134
486,second time order croccom first time shoe fit perfectly time size way size  men purchase month compare size  men receive time  different size physically contact crocscom advise buy  size get right size like say different country make different size like,0.4884214281738055,0.15878903187307972,0.057730331669991745,-0.03045172293161727
487,product bulky stiff comfortable wear many different style crocs year without problem breakin period work,0.19593565104559707,-0.13161965839189954,-0.15958800684931926,0.00786237654311681
488,product way big normally size ,0.3177421497276535,0.2118663575272827,0.17996278153785578,0.2755370393398082
489,shoe little projection footbed like walk gravel unless hard skin painful earth think use two odor eater wear,0.19160935250864333,-0.25745719103258785,-0.026968185705145586,0.06559086652877341
490,style shoe run waaaaay large normally wear men  round size  shoe foot still swim,0.31891814336753194,-0.08296977962672428,-0.10952621360137532,0.23363005420509986
491,gift sister big need return turn difficult,0.2086680550861183,-0.05350297085785567,0.3184943627096156,0.5476453644054387
492,first last time experience horrible first order company wait three week find order cancel christmas gift disappoint,0.16547365707919465,-0.055925725446140356,-0.005053682357988209,-0.11725601969801719
493,spike inside think walk spike good idea,0.08135980750336191,-0.10733147604425079,-0.03807385041285333,0.012688763200024742
494,begin item take long deliver try contact customer service bad part st pair last high price quality go  get knock,0.18411437054816288,-0.08472698246362409,-0.1190929717617318,-0.05600588205040873
495,big size chart accurate,0.41409185433684115,0.3707596451722005,0.25356497439000364,0.36185937076388075
496,narrow short wide foot high arch get foot return,0.19335165241598723,-0.24314834241186023,-0.07617496639444142,0.28752077788581776
497,big wide buy waste money people say help issue since disable line come  us big wide waste money,0.18948078405984894,-0.06799953718684953,0.07766116081952681,0.2503442670389998
498,big wide color available reorder,0.22135492478490099,-0.1627379277523986,0.46090110615513863,0.12535295747929948
499,big help online change size ship customer service horrible bad really like crocs,0.27466332844950303,-0.03323202890013037,0.08364715106015044,0.044695040506202474
500,big fit like past must change stuff,0.20693500868601056,-0.08860119269561081,0.1936847468530556,0.12797196601713598
501,large wide compare crocs return order size small work well,0.4161641634733709,0.08933487847888474,0.017872428266400932,0.16347304449381297
502,large like return,0.21102121901456244,-0.20044558656431583,0.35090208664757183,0.27576851740158603
503,large size different size pair order  month,0.41405863376016444,0.2371636787569585,-0.019161525544584987,-0.05264982449790967
504,small edge heel fold slightly make size small purchase many crocs year order size small,0.5035803228521648,0.3459796126253701,-0.12278657797833742,-0.16885769456034236
505,small next size big wish half size,0.39455343598562986,0.44113795045921445,0.09199034341987633,0.1336620177909893
506,small uncomfortable use,0.1541750742107072,0.06400430505711703,-0.06691421231287899,-0.022149455119867812
507,small size ,0.49321102477122447,0.6228119466395639,-0.010233223110694252,-0.06735657978246795
508,small need send back use size crocs wear everyday,0.38510922396434866,0.07181127613949628,-0.08538741105870445,0.01331486680670323
509,small true size,0.3183852982306896,0.41454754278409317,-0.0008154069183257326,-0.03745814401367211
510,small expect,0.1317147534899785,0.1285504680581579,0.009909217281588042,-0.07081376435186554
511,small order woman nine always buy crocs purchase four pair online three four small like shrink expose heat disappoint,0.42805534876867823,0.03482759018593879,-0.03390566698501344,-0.2782643404161182
512,wide short make unisex crocs love one woman never buy,0.2925063337793434,-0.15485961664512213,-0.1547539995358843,-0.06674852838933602
513,take month get order far long,0.1528718204364599,-0.021153868064981023,-0.023108469668536906,-0.05843502602521025
514,take long ship fit well small,0.1789383469720761,0.0596090517857809,-0.05235158088029768,-0.011528423090038604
515,big every time order come different size last time,0.26804408237173444,0.07186799354467455,0.07535095360081494,0.06840752366459543
516,ugly shoe ever see theyre rough inside instead smooth hard pas,0.11543982874322015,-0.16968365698039128,-0.061692397097744066,0.06670151081129139
517,uncomfortable fit however return quick easy immediately credit account totally worryfree purchase return,0.2068371357553987,-0.14467329810321558,0.12041711380402487,0.28236120229933614
518,unfinished product plastic piece trim mold product one command price point new crocs feature low quality rubber foam supportive additionally customer service rock bottom bad european spark attitude toward american customer make return get new size become nightmare lose coupon swan song moment support fail brand rotten customer service,0.23465974089516442,-0.07715688232189022,-0.07760599277952651,0.0019199527547029797
519,come damage small slit top deal breaker disappoint none le,0.20736654500151885,0.09715860379422017,0.013102672887684106,-0.1252268239289492
520,shoe swallow foot could wear,0.20932841038924943,-0.2791818703586071,-0.18753195680493673,0.2542418742823973
521,fit foot comfortably especially leave foot walk awhile rub toe raw first pair crocs uncomfortable walk couple hour realize really go work,0.2296451878825841,-0.21968603133281514,-0.19807820554594646,0.02419109275334275
522,use direction measure size foot paper draw outline measure toe heal draw huge least  size big try return store,0.3568232682590938,0.07072582320029132,0.07363108722001845,0.2691160967587539
523,disappoint see make china,0.11441769507962607,-0.09554051549440884,-0.07991082024951544,-0.1145621982066814
524,disappoint purchase sure happen buy size always buy big,0.305927059823269,0.05381324169894382,0.08446968060082634,-0.025057283950187907
525,dissatisfy order order daughter crocs liner receive without,0.2444427311960464,-0.0121846575845267,-0.022250219456178014,-0.19996559500869426
526,poor size go size,0.40843306601700013,0.4286998767966343,0.03585716862617504,0.046372613553588536
527,uncomfortable spike insole idiotic idea return,0.1168002549450589,-0.12681852953490264,0.135780861392337,0.28449337932135976
528,excite receive new crocs color nothing like photo disappoint,0.2715778404577995,-0.2633144660361599,0.29835425131425003,-0.38883521509709196
529,big everyone sell size color,0.39027222265500594,0.1277101784751476,0.5862324370622561,0.017144500244323336
530,small order  get ,0.34997060884141856,0.18998599810304842,-0.031156882759851463,-0.1550655594039571
531,wash pair wash machine load shirt jean use cold water shrink understand theyre plastic,0.14856047999363603,-0.07314898257401463,-0.1320467600898124,-0.09975177858329859
532,way big  return small size,0.4653030810191986,0.31181338680070847,0.2779028760641355,0.41320741317435283
533,way tight tell wide fit go return store,0.22604926665726796,-0.06872755955153878,0.06041745288399723,0.23332110098348235
534,way way big though order right size,0.2974175890933938,0.17229377883255603,0.14096123114581816,0.1369159860160292
535,love crocs never bad experience son wear twice strap break,0.18061926746779455,-0.21527309332166245,-0.19547198604022178,-0.03872511101231794
536,love crocs strap break one within week,0.1835403862033051,-0.19929468898259795,-0.1827248063383576,-0.1152712990846391
537,small give friend,0.17837236763043998,0.1595960587862529,-0.07214285592928724,-0.04696834555704879
538,wear indoors support rather slipper soso good slipper usual size  order must run large wide place light foam insole order adjust fit strap sometimes slip easily comfortable shoe ever adequate enough bother return ok indoor use,0.411974851436905,-0.12008365927088442,-0.04110272034292888,0.23031615090291402
539,well crocs fit granddaughter one different size receive pair crocs dad though pair get size  pair get size  pair buy fit one get one pair make china one pair make vietnam,0.5088754729207995,0.0017441710872474966,-0.25811228497763655,-0.21504408473009276
540,well purple need pair purple shoe lion club id never own try pair crocs theyre wide touch short uncomfortable wear sock fit bill color cant imagine ever buy pair,0.38988317311261456,-0.2635438495647397,-0.09662811921405609,-0.042305769928764114
541,close size  men waaaaaay small,0.36084750895831164,0.43212394002875276,0.0033924711285606597,-0.04425894991259769
542,get really happy use soon start walk clip back detach use sandal avoid problem,0.11273874983564296,-0.108731753382126,-0.06913724446842379,-0.018978352069841605
543,receive clog leave shoe small right shoe stretch much heel return end buy pair local retail store fit fine  star due fact fit get get new pair store fine,0.3815560852846954,-0.11009935511047048,-0.10177521346091047,0.016436578256803374
544,receive fit great month half shrink lot happy order big size seem right,0.28895167396012766,0.11697208261510028,0.047505091900961076,0.017666488550257396
545,return like colorwatermelon,0.22228150065001545,-0.2607224164557518,0.47155710970700027,0.25655052064841155
546,within minute walk around buckle one side break render strap useless,0.10830970286231412,-0.1489971388545969,-0.14326610592859304,-0.044731622474861704
547,bad item find perfect size,0.164739414129817,0.15078889343564741,-0.003986113025097916,0.015848642554436077
548,wow standard size  huge disappoint,0.2327542350125713,0.1379662855261413,0.04512059603632575,-0.06530523108002673
549,wrong color previously wear outside mud bottom send woman size  men size  order,0.39878819150464345,0.16709225865557795,0.19521573332947034,-0.09598823991318876
550,year crocs soft return yesterday finally able get return like texture make,0.33717487726857326,-0.2836651646120749,0.15661698223854065,0.18678409207859253
551,get pay guess typically never review however since ask shall giveth recent pair crocs purchase fail arrive timely manner ship service attempt come home fail utilize gate buzz decide deliver package follow day oddly enough look track show make fail attempt deliver product city reflect track city reside follow day finally receive new crocs eagerly wait discover significant difference strap crocs right croc strap barley push forward whereas leave croc strap loose goose worth get shoe great deal guess truly get pay,0.3101742988331076,-0.2762091133836882,-0.16659399909478584,-0.10314326523261722
552,ask review product yet receive customer service nonexistent wait time order bad ridiculous try cancel order many time due delay comply never purchase anything website,0.20704812412577298,-0.054792197830990624,-0.032051254435248436,-0.08777397232415143
553,send wrong size need  woman  men,0.24741360534759776,0.1734432527945959,0.0799405068882199,0.06666833521872259
554,zappos send wrong color order white receive black,0.187583057352948,-0.037975615405374,0.2570340124167713,-0.24068025946164567
555,zappoz sell product offer anymore order two pair crocs clog classic online zappozs website product description state crocs clog make mexico receive product say make china way small foot wonder crocs know everybody small foot annoy,0.37108730783648386,-0.08294830185505297,-0.1848915513087558,-0.09321788252994787
556,zappoz sell product offer anymore order two pair crocs clog classic online zappozs website product description state crocs clog make mexico receive product say make china way small foot someone please remind crocs everybody small foot annoy,0.3701792734306405,-0.07439502829720146,-0.1867056024889524,-0.08852841402222564
557,like,0.1558828864995617,-0.23422389706374105,0.3782494011196603,-0.09789202332698561
558,fast ship fit,0.12218866500165942,-0.027125736105856123,-0.013586985609595405,0.044284262117787035
559,good look shoe strap break month use hope replace cannot find order place online call tomorrow hope exchange replace strap anyway wear active yearold boy hold month,0.19511050591317305,-0.18041268619595927,-0.08019525653565723,-0.012931020074298243
560,good product size right exchange option,0.21196600420291936,0.12233571606022227,0.024085126804894618,0.025414623291695054
561,huge length see feel arch support  shoe someone high instep,0.10808970180325862,-0.1248372770223341,-0.029856681054051176,0.0629066973257841
562,happy length perfect width wide cant wear hate waste money,0.1241159770914837,-0.12169378143099929,-0.07080984937486448,0.13758051933657234
563,buy grey classic clog usually size  woman size  men run small buy december make china  felt like cloud hard rock  tight grey one buy make vietnam,0.3897258256230765,0.07884127820642202,-0.03850473588529526,-0.09614140534848542
564,many pair classic crocs tend stick classic width much narrow pair classic,0.18151237292234018,-0.08056896489797931,-0.16538647256044595,-0.08348317440970543
565,love crocs slip easily,0.18603879683348937,-0.15439894703817642,-0.14795282121429063,-0.14732596256715053
566,love till strap pop,0.08355143236089368,-0.15484256984247693,-0.11252464827232474,-0.04173917064039705
567,order  always buy way small never order online give away,0.30183626384140755,0.08708549715801009,-0.006138545459481282,-0.1309337314938244
568,order ballerina pink crocs medium pink disappoint,0.15202933697202453,-0.06592049308215475,0.05102885639993449,-0.18749447375880937
569,order brown crocs look really dull grey,0.23800221954009249,-0.12613774826042465,0.029509821819435657,-0.1971318254473392
570,purchase december wear march vacationfirst day blister second toe croc look like pair clog year never blister ever like refundsore toe vacationugh,0.22868395871401884,-0.22878791668482953,0.0020443498022185425,-0.07804825014559073
571,think cute purple order size  woman though usually wear  toe press front shoe put go work additionally want wear barefoot nub spread across bottom inside sole rub foot raw think comfortable nub wear sock nogo,0.3049510114372775,-0.16781924757117955,-0.14981435298671691,0.1527227046141931
572,wear  advice zappos say order one size order way small return,0.4463144063288064,0.1743898329494957,0.06525048200212852,0.06833372810079799
573,piece rip,0.0,0.0,0.0,0.0
574,love color fit strap break  hour shoe come box ,0.21344298982427018,-0.2591924854308344,0.07149717392244118,-0.06270208656500495
575,mine wrong size way big cant wear sad,0.31476387936983075,0.12340264961685421,0.11290135105920548,0.25304741005714604
576,crocs come fit shrink get pair fit,0.3265081609925688,-0.10833026465003492,-0.16361516105710025,-0.08280140093966387
577,nice product wide,0.10197997430523079,-0.08310699024253686,-0.0120632016215666,0.16221288659244218
578,crocs purchase year yet waaaay big though size  cannot conveniently return la must give away crocs,0.3901020752483587,-0.029210761264678028,0.023884716464925942,0.14552880826255427
579,review buy  always store small give away order online,0.2611586295247046,0.08874583420631245,-0.025531680713481514,-0.11689844482108311
580,size style pair fit perfectly felt small narrow,0.35208672793754847,0.18622971802892613,-0.1254709521413103,-0.030824613838689355
581,shoe look like dehydrate could get refund,0.21719481241004684,-0.25381472362159124,0.1264183868160253,0.014327496903760114
582,size small consistent order,0.5278236106545517,0.549585644395354,0.03497443393477624,-0.1485649852963533
583,kind size change new size  come close fit,0.35957673964249437,0.22152349545272645,-0.010939355472776954,0.022008921932727334
584,first day wear crocs one button hold strap break,0.21556450124877816,-0.23534613242528069,-0.2157716935472415,-0.05828714423280969
585,sol like walk shell small dot point top crocs round dot point awful go back,0.27834720088353615,-0.07633479572304555,0.02783154344015512,-0.1197244072527062
586,much small pair size,0.41808794701393237,0.28656647612662467,-0.09248516343687303,-0.10275005978133075
587,ugly son love comfortable careful summer melt warp leave deck see size small,0.24516976028143994,0.10394273639314823,-0.08895618300909497,-0.018967774500591804
588,wide want little room sock much need exchange help michele cocco,0.1250282081214891,-0.1376110144591915,-0.0021407595681907,0.1587335279054992
589,come wayyyy big  return,0.20917506527000565,-0.05934404469536843,0.30929433598807776,0.4681211423205208
590,seem rubbery oppose clog get year seem like comfortable foam type composition anymore,0.16292995090387807,-0.12782228001363802,0.024509803589526275,-0.02514071721552184
591,problem clog,0.06370837238596846,-0.013794825273697837,-0.039318191651669034,-0.0024834139224870063
592,small one size confuse,0.45651420418771926,0.45889227928110116,-0.049718712033245044,-0.09185824393189017
593,small buy exact one size white fit perfectly black one way tight fit way small weird bc buy size type different color whatever goofy self try take tag cant switch lolits good yall keep mind size get size,0.5499369585522502,0.24497766083462494,0.09092490092486569,-0.07946109220035107
594,small go return give defective gift card work spend hour inside crocs outlet let know could either wait till monday try give money back want gift card size store  huge inconvenience,0.30188851778608294,-0.03841995203293674,-0.03513509385789502,0.08567716686951773
595,wide shoe worth money pay  item daughter look foolish walk crazy shoe large shoe wear friend obvious different brand shoe box appreciate  perhaps different view crazy shoe least arrive box,0.2340360323632847,-0.23065244322294365,-0.06321887932244871,0.17098756299557008
596,way big ship take  week long gonna return due wait  week return  day refund thank,0.17821743655438826,-0.09687025730126962,0.13580944752518379,0.2573814148654041
